REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,ID_ZONA_LOC,NVIV,NHOGAR,PERSONAN,P07,P08,P09,P10,P10COMUNA,P10PAIS,P11,P11COMUNA,P11PAIS,P12,P12COMUNA,P12PAIS,P12A_LLEGADA,P12A_TRAMO,P13,P14,P15,P15A,P16,P16A,P16A_OTRO,P17,P18,P19,P20,P21M,P21A,P10PAIS_GRUPO,P11PAIS_GRUPO,P12PAIS_GRUPO,ESCOLARIDAD,P16A_GRUPO,REGION_15R,PROVINCIA_15R,COMUNA_15R,P10COMUNA_15R,P11COMUNA_15R,P12COMUNA_15R
10,101,10102,1,2,8,12926,75,1,1,1,1,74,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,2,98,98,8,98,98,98,98,9998,998,998,998,3,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,75,1,2,14,2,70,4,98,32,5,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,7,98,3,3,99,9999,32,32,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,75,1,3,9,2,75,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,7,98,2,2,99,9999,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,75,1,4,2,2,65,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,1,I,4,4,99,9999,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,75,1,5,5,1,22,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,76,1,1,1,1,49,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,76,2,1,1,1,36,1,98,998,99,99,999,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,999,998,8,1,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,76,2,2,2,2,36,1,98,998,99,99,999,1,98,998,9998,98,1,7,5,2,1,1,98,1,Z,4,3,1,2010,998,999,998,7,1,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,78,1,1,1,1,64,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,1,10,5,6,98,98,98,98,9998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,80,1,1,1,1,72,1,98,998,2,98,998,99,99,999,9999,99,2,5,6,2,2,98,98,7,98,98,98,98,9998,998,998,999,5,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,80,1,2,2,2,61,1,98,998,2,98,998,1,98,998,9998,98,2,4,6,2,2,98,98,7,98,2,2,4,1979,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,81,1,1,1,1,57,1,98,998,2,98,998,1,98,998,9998,98,2,1,5,2,1,1,98,1,Z,98,98,98,9998,998,998,998,1,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,81,1,2,5,1,29,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,Z,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,82,1,1,1,1,73,1,98,998,2,98,998,1,98,998,9998,98,2,1,6,2,2,98,98,8,98,98,98,98,9998,998,998,998,1,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,82,1,2,2,2,80,1,98,998,2,98,998,2,10000,998,9998,98,2,3,5,2,1,1,98,8,98,8,8,12,1970,998,998,998,3,1,10,101,10102,98,98,10000
10,101,10102,1,2,8,12926,82,1,3,5,1,44,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,1,1,98,1,Z,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,83,1,1,1,2,35,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,I,1,1,11,2001,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,83,1,2,5,2,15,1,98,998,2,98,998,2,12101,998,9998,98,1,1,8,2,2,98,98,5,98,99,99,99,9999,998,998,998,9,98,10,101,10102,98,98,12101
10,101,10102,1,2,8,12926,84,1,1,1,1,31,1,98,998,3,10101,998,2,10101,998,9998,98,2,5,12,1,2,98,98,1,Z,98,98,98,9998,998,998,998,17,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,84,1,2,4,2,28,1,98,998,2,98,998,1,98,998,9998,98,2,3,11,1,1,1,98,1,A,1,1,8,2011,998,998,998,15,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,84,1,3,5,2,5,1,98,998,2,98,998,2,997,998,9998,98,1,0,3,2,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,997
10,101,10102,1,2,8,12926,85,1,1,1,1,58,1,98,998,2,98,998,2,14203,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,14203
10,101,10102,1,2,8,12926,85,1,2,2,2,77,1,98,998,2,98,998,99,99,999,9999,99,2,99,99,99,2,98,98,7,98,3,3,9,1970,998,998,999,99,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,86,1,1,1,1,34,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,8,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,86,1,2,2,2,35,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,1,98,6,98,3,3,1,2012,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,86,1,3,5,2,14,1,98,998,2,98,998,1,98,998,9998,98,1,8,5,1,1,1,98,98,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,86,1,4,5,1,11,1,98,998,2,98,998,1,98,998,9998,98,2,3,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,86,1,5,5,1,5,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,2,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,88,1,1,1,1,62,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,H,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,88,1,2,2,2,52,1,98,998,2,98,998,2,10101,998,9998,98,2,1,8,2,1,1,98,1,Q,2,2,9,1995,998,998,998,9,1,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,88,1,3,5,1,25,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,H,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,88,1,4,5,2,21,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,2,2,98,98,5,98,1,1,3,2013,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,88,1,5,12,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,90,1,1,1,1,34,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,2,98,98,1,H,98,98,98,9998,998,998,998,10,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,90,1,2,2,2,35,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,2,2,11,2012,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,90,1,3,5,1,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,90,1,4,5,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,92,1,1,1,1,47,1,98,998,2,98,998,2,10101,998,9998,98,2,7,5,2,2,98,98,3,N,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,92,1,2,2,2,45,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,6,98,3,3,1,2001,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,95,1,1,1,1,62,1,98,998,2,98,998,1,98,998,9998,98,2,5,5,2,2,98,98,1,F,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,95,1,2,14,1,55,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,95,2,1,1,1,29,1,98,998,3,7401,998,2,7401,998,9998,98,2,3,8,2,2,98,98,1,G,98,98,98,9998,998,998,998,11,98,10,101,10102,98,7401,7401
10,101,10102,1,2,8,12926,96,1,1,1,2,82,1,98,998,2,98,998,2,14102,998,9998,98,2,99,9,99,2,98,98,7,98,6,6,4,1964,998,998,998,99,98,10,101,10102,98,98,14102
10,101,10102,1,2,8,12926,96,1,2,5,1,54,1,98,998,3,10000,998,2,14102,998,9998,98,2,5,12,1,99,99,99,4,98,98,98,98,9998,998,998,998,17,99,10,101,10102,98,10000,14102
10,101,10102,1,2,8,12926,98,1,1,1,1,34,1,98,998,2,98,998,2,8101,998,9998,98,2,4,7,1,2,98,98,1,A,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,8101
10,101,10102,1,2,8,12926,98,1,2,2,2,32,1,98,998,2,98,998,2,13101,998,9998,98,2,4,8,1,2,98,98,6,98,2,2,5,2012,998,998,998,12,98,10,101,10102,98,98,13101
10,101,10102,1,2,8,12926,98,1,3,5,1,16,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,98,1,4,5,2,10,1,98,998,2,98,998,99,99,999,9999,99,99,99,99,99,99,99,99,98,98,98,98,98,9998,998,998,999,99,99,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,99,1,1,1,2,53,3,997,998,2,98,998,2,10303,998,9998,98,2,4,7,1,2,98,98,6,98,4,4,12,1996,998,998,998,12,98,10,101,10102,997,98,10303
10,101,10102,1,2,8,12926,99,1,2,2,1,18,1,98,998,2,98,998,2,10305,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,10305
10,101,10102,1,2,8,12926,99,1,3,5,2,20,1,98,998,2,98,998,2,10303,998,9998,98,99,2,11,2,1,1,98,99,99,0,98,98,9998,998,998,998,14,1,10,101,10102,98,98,10303
10,101,10102,1,2,8,12926,99,1,4,5,2,20,1,98,998,2,98,998,2,10303,998,9998,98,2,4,7,1,1,1,98,1,H,0,98,98,9998,998,998,998,12,1,10,101,10102,98,98,10303
10,101,10102,1,2,8,12926,101,1,1,1,1,47,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,2,98,98,1,A,98,98,98,9998,998,998,998,7,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,102,1,1,1,1,30,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,102,1,2,2,2,24,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,1,10,5,1,Z,1,1,3,2012,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,102,1,3,5,1,5,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,103,1,1,1,1,78,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,103,1,2,2,2,77,1,98,998,2,98,998,1,98,998,9998,98,2,4,5,2,2,98,98,6,98,9,8,5,1973,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,103,1,3,5,2,47,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,0,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,104,1,1,1,1,70,1,98,998,2,98,998,1,98,998,9998,98,2,5,6,2,2,98,98,7,98,98,98,98,9998,998,998,998,5,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,105,1,1,1,1,52,1,98,998,99,99,999,1,98,998,9998,98,1,6,5,2,2,98,98,1,Z,98,98,98,9998,998,999,998,6,98,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,105,1,2,2,2,46,1,98,998,99,99,999,1,98,998,9998,98,1,6,5,2,2,98,98,6,98,3,3,3,1992,998,999,998,6,98,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,105,1,3,5,2,25,1,98,998,99,99,999,1,98,998,9998,98,1,4,8,1,2,98,98,1,Z,1,1,12,2015,998,999,998,12,98,10,101,10102,98,99,98
10,101,10102,1,2,8,12926,105,1,4,12,2,1,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,106,1,1,1,2,38,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,5,5,9,2007,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,106,1,2,5,1,12,1,98,998,2,98,998,1,98,998,9998,98,1,6,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,106,1,3,5,2,11,1,98,998,2,98,998,1,98,998,9998,98,1,5,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,106,1,4,5,2,9,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,108,1,1,1,2,38,1,98,998,2,98,998,1,98,998,9998,98,2,7,5,2,1,1,98,6,98,1,1,9,1994,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,108,1,2,5,2,22,1,98,998,2,98,998,1,98,998,9998,98,2,2,11,1,1,1,98,1,M,0,98,98,9998,998,998,998,14,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,109,1,1,1,2,34,1,98,998,2,98,998,2,10101,998,9998,98,2,4,8,1,2,98,98,1,I,3,3,12,2010,998,998,998,12,98,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,109,1,2,5,2,17,1,98,998,3,10101,998,2,10101,998,9998,98,1,3,8,2,2,98,98,5,98,99,99,99,9999,998,998,998,11,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,109,1,3,15,2,16,3,10101,998,3,10101,998,2,10101,998,9998,98,1,2,8,2,1,1,98,5,98,99,99,99,9999,998,998,998,10,1,10,101,10102,10101,10101,10101
10,101,10102,1,2,8,12926,109,1,4,5,2,6,1,98,998,2,98,998,1,98,998,9998,98,1,0,3,1,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,111,1,1,1,2,59,1,98,998,2,98,998,1,98,998,9998,98,99,4,5,2,2,98,98,8,98,2,2,9,1992,998,998,998,4,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,111,1,2,5,1,25,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,1,1,98,1,Z,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,111,1,3,3,2,19,2,98,998,2,98,998,1,98,998,9998,98,1,1,11,2,1,1,98,5,98,0,98,98,9998,998,998,998,13,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,112,1,1,1,2,52,1,98,998,3,13124,998,1,98,998,9998,98,1,6,5,2,1,1,98,6,98,1,1,10,1983,998,998,998,6,1,10,101,10102,98,13124,98
10,101,10102,1,2,8,12926,113,1,1,1,2,45,1,98,998,2,98,998,1,98,998,9998,98,2,1,8,2,1,1,98,6,98,3,3,7,2003,998,998,998,9,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,113,1,2,4,1,50,1,98,998,2,98,998,2,10202,998,9998,98,2,6,5,2,2,98,98,3,Z,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,10202
10,101,10102,1,2,8,12926,113,1,3,5,1,19,1,98,998,2,98,998,2,997,998,9998,98,2,3,8,2,1,1,98,8,98,98,98,98,9998,998,998,998,11,1,10,101,10102,98,98,997
10,101,10102,1,2,8,12926,113,1,4,5,1,13,1,98,998,2,98,998,1,98,998,9998,98,1,7,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,7,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,1,1,1,49,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,2,2,2,51,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,8,7,12,1996,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,3,5,1,27,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,A,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,4,5,1,23,1,98,998,2,98,998,1,98,998,9998,98,2,4,7,1,2,98,98,1,I,98,98,98,9998,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,5,5,2,21,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,1,2,98,98,5,98,99,99,99,9999,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,6,5,2,20,1,98,998,2,98,998,1,98,998,9998,98,2,4,8,1,2,98,98,1,A,99,99,99,9999,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,114,1,7,12,1,8,2,98,998,2,98,998,1,98,998,9998,98,1,2,5,2,2,98,98,98,98,98,98,98,9998,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,115,1,1,1,1,66,1,98,998,3,10101,998,2,10106,998,9998,98,2,6,9,1,2,98,98,1,F,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10106
10,101,10102,1,2,8,12926,116,1,1,1,2,46,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,2,98,98,1,A,2,2,5,1995,998,998,998,6,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,116,1,2,5,2,25,1,98,998,3,10101,998,1,98,998,9998,98,1,2,11,2,1,1,98,1,Z,1,1,4,2012,998,998,998,14,1,10,101,10102,98,10101,98
10,101,10102,1,2,8,12926,116,1,3,12,1,5,1,98,998,3,10101,998,2,10101,998,9998,98,1,0,3,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,116,1,4,7,1,39,1,98,998,2,98,998,99,99,999,9999,99,99,99,99,99,2,98,98,1,C,98,98,98,9998,998,998,999,99,98,10,101,10102,98,98,99
10,101,10102,1,2,8,12926,116,1,5,14,2,19,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,C,99,99,99,9999,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,117,1,1,1,2,32,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,6,98,2,2,1,2013,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,117,1,2,2,1,48,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,F,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,117,1,3,5,2,11,1,98,998,2,98,998,1,98,998,9998,98,1,4,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,4,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,117,1,4,5,2,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,2,1,1,1,98,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,118,1,1,1,1,23,1,98,998,2,98,998,1,98,998,9998,98,99,8,5,1,1,1,98,1,Z,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,119,1,1,1,2,80,1,98,998,2,98,998,2,7401,998,9998,98,3,98,98,98,1,1,98,7,98,6,6,8,1968,998,998,998,0,1,10,101,10102,98,98,7401
10,101,10102,1,2,8,12926,119,1,2,5,2,48,1,98,998,2,98,998,2,10107,998,9998,98,2,4,5,2,1,1,98,1,A,0,98,98,9998,998,998,998,4,1,10,101,10102,98,98,10107
10,101,10102,1,2,8,12926,119,1,3,14,2,11,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,98,98,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,120,1,1,1,1,47,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,3,Z,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,120,1,2,2,2,42,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,3,Z,1,1,8,1993,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,120,1,3,5,2,23,1,98,998,2,98,998,1,98,998,9998,98,1,4,8,1,2,98,98,5,98,1,1,3,2013,998,998,998,12,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,120,1,4,12,1,4,1,98,998,1,98,998,1,98,998,9998,98,1,0,1,2,2,98,98,98,98,98,98,98,9998,998,998,998,0,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,121,1,1,1,2,37,1,98,998,2,98,998,2,10101,998,9998,98,2,4,7,1,1,1,98,6,98,2,2,4,2006,998,998,998,12,1,10,101,10102,98,98,10101
10,101,10102,1,2,8,12926,121,1,2,4,1,38,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,A,98,98,98,9998,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,121,1,3,5,1,11,1,98,998,2,98,998,1,98,998,9998,98,1,5,5,2,1,1,98,98,98,98,98,98,9998,998,998,998,5,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,122,1,1,1,1,63,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,7,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,123,1,1,1,2,37,1,98,998,2,98,998,1,98,998,9998,98,2,6,5,2,1,10,5,6,98,2,2,8,2016,998,998,998,6,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,123,1,2,5,1,10,1,98,998,2,98,998,1,98,998,9998,98,1,3,5,2,1,10,5,98,98,98,98,98,9998,998,998,998,3,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,123,1,3,5,2,0,1,98,998,1,98,998,1,98,998,9998,98,3,98,98,98,1,10,5,98,98,98,98,98,9998,998,998,998,0,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,125,1,1,1,1,43,1,98,998,2,98,998,1,98,998,9998,98,99,4,7,1,1,1,98,8,98,98,98,98,9998,998,998,998,12,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,125,1,2,4,2,43,1,98,998,2,98,998,2,10401,998,9998,98,1,8,5,1,2,98,98,6,98,3,3,3,2011,998,998,998,8,98,10,101,10102,98,98,10401
10,101,10102,1,2,8,12926,125,1,3,5,1,8,1,98,998,2,98,998,1,98,998,9998,98,99,99,99,99,1,1,98,98,98,98,98,98,9998,998,998,998,99,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,125,1,4,5,1,6,1,98,998,2,98,998,1,98,998,9998,98,99,99,99,99,1,1,98,98,98,98,98,98,9998,998,998,998,99,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,126,1,1,1,1,58,1,98,998,2,98,998,2,10107,998,9998,98,2,99,99,99,2,98,98,1,A,98,98,98,9998,998,998,998,99,98,10,101,10102,98,98,10107
10,101,10102,1,2,8,12926,126,1,2,2,2,55,1,98,998,2,98,998,2,10107,998,9998,98,3,98,98,98,1,1,98,6,98,6,6,9,1997,998,998,998,0,1,10,101,10102,98,98,10107
10,101,10102,1,2,8,12926,126,1,3,5,2,25,1,98,998,2,98,998,1,98,998,9998,98,99,99,99,99,1,1,98,1,C,1,1,8,2009,998,998,998,99,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,126,1,4,5,1,21,1,98,998,2,98,998,1,98,998,9998,98,2,2,7,2,1,1,98,1,Z,98,98,98,9998,998,998,998,10,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,126,1,5,5,2,19,1,98,998,2,98,998,1,98,998,9998,98,2,3,8,2,1,1,98,1,C,0,98,98,9998,998,998,998,11,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,126,1,6,11,1,25,1,98,998,3,10101,998,2,10101,998,9998,98,2,4,8,1,2,98,98,1,C,98,98,98,9998,998,998,998,12,98,10,101,10102,98,10101,10101
10,101,10102,1,2,8,12926,126,1,7,14,1,45,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,128,1,1,1,2,37,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,1,1,98,1,Z,3,3,5,2012,998,998,998,8,1,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,128,1,2,14,1,40,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,98,98,98,9998,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,128,1,3,14,2,19,99,99,999,99,99,999,99,99,999,9999,99,99,99,99,99,99,99,99,99,99,99,99,99,9999,999,999,999,99,99,10,101,10102,99,99,99
10,101,10102,1,2,8,12926,129,1,1,1,1,84,1,98,998,2,98,998,1,98,998,9998,98,2,2,5,2,2,98,98,7,98,98,98,98,9998,998,998,998,2,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,129,1,2,5,1,52,1,98,998,3,4301,998,1,98,998,9998,98,2,8,5,1,2,98,98,1,N,98,98,98,9998,998,998,998,8,98,10,101,10102,98,4301,98
10,101,10102,1,2,8,12926,129,1,3,5,2,54,3,4301,998,3,4301,998,1,98,998,9998,98,2,8,5,1,2,98,98,3,Z,2,2,4,1996,998,998,998,8,98,10,101,10102,4301,4301,98
10,101,10102,1,2,8,12926,129,1,4,5,2,47,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,99,99,99,99,99,99,99,99,9999,998,998,998,8,99,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,129,1,5,5,1,57,1,98,998,2,98,998,1,98,998,9998,98,2,8,5,1,2,98,98,6,98,98,98,98,9998,998,998,998,8,98,10,101,10102,98,98,98
10,101,10102,1,2,8,12926,130,1,1,1,1,59,1,98,998,3,10101,998,1,98,998,9998,98,99,4,5,2,2,98,98,1,H,98,98,98,9998,998,998,998,4,98,10,101,10102,98,10101,98
